timestamp,demanda_real_m3,pred_xgboost_v3.0_(actual)_m3,pred_randomforest_m3,pred_lightgbm_m3
2025-07-04 02:00:00,8116.535277907598,8919.504638671875,9603.873297610564,8563.241319702764
2025-07-04 03:00:00,8200.406063300396,7978.401708984375,8040.384977870992,8014.885112307732
2025-07-04 04:00:00,9451.242650053904,9504.975634765626,9092.886776590329,9025.54496547691
2025-07-04 05:00:00,13191.328512906206,13820.114013671875,12948.312169102495,13675.010544136194
2025-07-04 06:00:00,9745.338612678299,10768.81796875,11498.571090583446,10105.78228344642
2025-07-04 07:00:00,11130.589282339697,10807.791577148437,11337.35692342384,11156.503928791251
2025-07-04 08:00:00,12195.469345442592,12260.342321777343,12575.318599644072,12552.437344032898
2025-07-04 09:00:00,11959.492511170003,12054.975268554688,12531.546831927379,12277.029644970251
2025-07-04 10:00:00,14068.639763673307,14353.255712890625,14374.050083510901,14543.426545822445
2025-07-04 11:00:00,22291.9693591462,22714.33828125,23061.89795526887,22200.408525677987
2025-07-04 12:00:00,5573.402347145999,5339.437207031249,6608.775420259334,6509.990141625308
2025-07-04 14:00:00,20538.050179171194,19739.76748046875,20340.80855846008,19928.485567020387
2025-07-04 15:00:00,11621.933341987999,11785.344821929932,11755.661019764308,11936.520016203289
2025-07-04 16:00:00,13057.606248214996,13733.815698242188,12059.673139441073,13350.98250136433
2025-07-04 17:00:00,12213.691871802905,12214.268157958984,12068.42040029512,12038.229252394907
2025-07-04 18:00:00,13241.710389934102,12910.878662109375,13244.066758644947,13182.394249337483
2025-07-04 19:00:00,12038.030127431895,12266.172747802735,12140.43888268873,12141.368846629906
2025-07-04 20:00:00,11757.612445331102,11710.342709350585,11826.158557250632,11849.372115903681
2025-07-04 21:00:00,7869.549365143403,8303.06044921875,8511.614271523296,8379.667575137712
2025-07-04 22:00:00,11411.631299447181,10624.06884765625,10751.093564175982,11078.111122465298
2025-07-04 23:00:00,9159.385789307944,9243.54423828125,8957.883168248569,8895.490101460426
2025-07-05 00:00:00,9205.779756069875,7600.0545898437485,7816.542166183872,8524.742498120426
2025-07-05 01:00:00,9319.777417635403,8672.36015625,8865.73324796398,9055.940386952989
2025-07-05 02:00:00,12468.220326075112,12160.099639892578,12354.34468450166,12283.758552188856
2025-07-05 03:00:00,7756.647923137678,8589.3287109375,9469.948755459829,8125.565828485559
2025-07-05 04:00:00,14753.821369705202,15072.601611328126,15346.762068849906,14780.503799086515
2025-07-05 06:00:00,23997.38478147421,23683.4986328125,24459.192313258318,24112.015083990427
2025-07-05 08:00:00,11367.531961252977,11565.405859375,11597.283780534928,11990.53375623904
2025-07-05 09:00:00,13118.902380610514,14006.231494140626,13348.841948339708,13789.230882690215
2025-07-05 10:00:00,14329.978010366094,15049.889990234375,14332.559087549726,15384.574347716276
2025-07-05 11:00:00,19384.580660465792,19703.65224609375,19077.970468737447,19975.393056130873
2025-07-05 12:00:00,14495.719053593097,15454.520458984374,14547.669740083613,15591.110484108814
2025-07-05 13:00:00,17890.488365396304,18298.3876953125,18198.406957218845,18178.687768157517
2025-07-05 14:00:00,16027.824188160108,16044.74453125,16206.925014654065,16210.055421497236
2025-07-05 15:00:00,15922.871127781793,15673.662841796875,16000.418828720252,15592.928194744265
2025-07-05 16:00:00,14972.194700643327,14715.58681640625,14929.16258032468,14789.291151336136
2025-07-05 17:00:00,13131.079341872974,13076.243530273438,13139.456905846035,13016.392502421204
2025-07-05 18:00:00,12753.959146412628,12542.934509277344,12675.310203328905,11934.878465749609
